date_started,date_concluded,pollster,client,area,sample_size,labour,conservative,reform_uk,liberal_democrat,green,alliance,brexit_party,change_uk,liberal,plaid_cymru,scottish_national_party,social_democratic_party,united_kingdom_independence_party,reclaim_party,others,lead,lead_value
2012-01-15,2012-01-17,YouGov,The Sun,,1707,40.0,39.0,,8.0,2.0,,,,,,,,4.0,,6.0,lab+1.0,1.0
2012-01-15,2012-01-16,YouGov,The Sun,,1726,40.0,40.0,,9.0,2.0,,,,,,,,5.0,,4.0,Tie,0.0
2012-01-13,2012-01-15,Opinium,,,1983,37.0,37.0,,9.0,4.0,,,,,,,,6.0,,8.0,Tie,0.0
2012-01-12,2012-01-13,YouGov,The Sunday Times,,1761,40.0,38.0,,9.0,2.0,,,,,,,,5.0,,7.0,lab+2.0,2.0
2012-01-11,2012-01-12,YouGov,The Sun,,1761,40.0,41.0,,8.0,2.0,,,,,,,,4.0,,4.0,con+1.0,1.0
2012-01-10,2012-01-11,YouGov,The Sun,,1709,38.0,40.0,,10.0,2.0,,,,,,,,4.0,,6.0,con+2.0,2.0
2012-01-09,2012-01-10,YouGov,The Sun,,1767,40.0,40.0,,10.0,2.0,,,,,,,,4.0,,4.0,Tie,0.0
2012-01-08,2012-01-09,YouGov,The Sun,,1727,41.0,39.0,,10.0,2.0,,,,,,,,3.0,,5.0,lab+2.0,2.0
2012-01-05,2012-01-06,YouGov,The Sunday Times,,1715,40.0,38.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+2.0,2.0
2012-01-04,2012-01-05,YouGov,The Sun,,1766,41.0,39.0,,11.0,2.0,,,,,,,,3.0,,4.0,lab+2.0,2.0
2012-01-03,2012-01-05,Opinium,,,1963,37.0,36.0,,9.0,4.0,,,,,,,,7.0,,7.0,lab+1.0,1.0
2012-01-03,2012-01-04,YouGov,The Sun,,1772,42.0,38.0,,10.0,2.0,,,,,,,,5.0,,4.0,lab+4.0,4.0
2012-01-02,2012-01-03,YouGov,The Sun,,1762,41.0,39.0,,9.0,2.0,,,,,,,,4.0,,6.0,lab+2.0,2.0
2011-12-21,2011-12-22,YouGov,The Sun,,1721,40.0,40.0,,9.0,2.0,,,,,,,,4.0,,5.0,Tie,0.0
2011-12-20,2011-12-21,ICM Research,The Guardian,,1003,36.0,37.0,,15.0,2.0,,,,,,,,3.0,,10.0,con+1.0,1.0
2011-12-20,2011-12-21,YouGov,The Sun,,1767,40.0,40.0,,10.0,3.0,,,,,,,,4.0,,5.0,Tie,0.0
2011-12-19,2011-12-20,YouGov,The Sun,,1759,40.0,39.0,,10.0,2.0,,,,,,,,4.0,,5.0,lab+1.0,1.0
2011-12-18,2011-12-19,YouGov,The Sun,,1721,42.0,38.0,,9.0,2.0,,,,,,,,3.0,,5.0,lab+4.0,4.0
2011-12-16,2011-12-19,TNS,,,1231,38.0,35.0,,11.0,,,,,,,,,3.0,,13.0,lab+3.0,3.0
2011-12-16,2011-12-18,Populus,The Times,,1516,39.0,35.0,,12.0,4.0,,,,,,,,2.0,,10.0,lab+4.0,4.0
2011-12-15,2011-12-16,YouGov,The Sunday Times,,1724,42.0,39.0,,9.0,2.0,,,,,,,,4.0,,5.0,lab+3.0,3.0
2011-12-14,2011-12-15,YouGov,The Sun,,1744,40.0,41.0,,10.0,2.0,,,,,,,,4.0,,6.0,con+1.0,1.0
2011-12-14,2011-12-15,ICM Research,The Sunday Telegraph,,1008,34.0,40.0,,14.0,2.0,,,,,,,,3.0,,5.0,con+6.0,6.0
2011-12-13,2011-12-14,YouGov,The Sun,,1751,38.0,40.0,,10.0,2.0,,,,,,,,5.0,,5.0,con+2.0,2.0
2011-12-12,2011-12-13,YouGov,The Sun,,1704,39.0,41.0,,10.0,2.0,,,,,,,,3.0,,5.0,con+2.0,2.0
2011-12-11,2011-12-12,YouGov,The Sun,,1724,40.0,39.0,,10.0,2.0,,,,,,,,4.0,,5.0,lab+1.0,1.0
2011-12-10,2011-12-12,Ipsos,Reuters,,530,39.0,41.0,,11.0,2.0,,,,,,,,2.0,,6.0,con+2.0,2.0
2011-12-09,2011-12-11,Savanta,The Independent,,1002,38.0,38.0,,12.0,4.0,,,,,,,,2.0,,6.0,Tie,0.0
2011-12-08,2011-12-09,YouGov,The Sunday Times,,1698,39.0,38.0,,11.0,2.0,,,,,,,,5.0,,5.0,lab+1.0,1.0
2011-12-06,2011-12-07,YouGov,The Sun,,1757,42.0,35.0,,9.0,2.0,,,,,,,,6.0,,5.0,lab+7.0,7.0
2011-12-05,2011-12-06,YouGov,The Sun,,1686,41.0,37.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+4.0,4.0
2011-12-04,2011-12-05,YouGov,The Sun,,1699,42.0,36.0,,11.0,1.0,,,,,,,,4.0,,6.0,lab+6.0,6.0
2011-12-01,2011-12-02,YouGov,The Sunday Times,,1702,43.0,35.0,,9.0,2.0,,,,,,,,6.0,,5.0,lab+8.0,8.0
2011-11-30,2011-12-01,YouGov,The Sun,,1748,41.0,36.0,,11.0,2.0,,,,,,,,4.0,,6.0,lab+5.0,5.0
2011-11-29,2011-11-30,YouGov,The Sun,,1769,42.0,37.0,,9.0,2.0,,,,,,,,6.0,,5.0,lab+5.0,5.0
2011-11-29,2011-11-30,ICM Research,The Sunday Telegraph,,1005,36.0,38.0,,14.0,2.0,,,,,,,,2.0,,8.0,con+2.0,2.0
2011-11-28,2011-11-29,YouGov,The Sun,,1742,41.0,38.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+3.0,3.0
2011-11-27,2011-11-28,YouGov,The Sun,,1723,39.0,37.0,,9.0,2.0,,,,,,,,6.0,,6.0,lab+2.0,2.0
2011-11-24,2011-11-28,TNS,,,795,38.0,35.0,,9.0,4.0,,,,,,,,5.0,,9.0,lab+3.0,3.0
2011-11-25,2011-11-27,Savanta,The Independent,,1001,39.0,37.0,,10.0,3.0,,,,,,,,3.0,,7.0,lab+2.0,2.0
2011-11-24,2011-11-25,YouGov,The Sunday Times,,1696,43.0,34.0,,11.0,2.0,,,,,,,,5.0,,5.0,lab+9.0,9.0
2011-11-23,2011-11-24,YouGov,The Sun,,1718,40.0,35.0,,9.0,2.0,,,,,,,,8.0,,5.0,lab+5.0,5.0
2011-11-23,2011-11-24,Angus Reid Strategies,,,2006,42.0,33.0,,8.0,3.0,,,,,,,,7.0,,7.0,lab+9.0,9.0
2011-11-22,2011-11-23,YouGov,The Sun,,1700,40.0,35.0,,11.0,2.0,,,,,,,,6.0,,6.0,lab+5.0,5.0
2011-11-21,2011-11-22,YouGov,The Sun,,1714,42.0,35.0,,9.0,2.0,,,,,,,,6.0,,6.0,lab+7.0,7.0
2011-11-20,2011-11-21,YouGov,The Sun,,1748,40.0,36.0,,9.0,3.0,,,,,,,,7.0,,6.0,lab+4.0,4.0
2011-11-19,2011-11-21,Ipsos,Reuters,,1006,41.0,34.0,,12.0,4.0,,,,,,,,3.0,,6.0,lab+7.0,7.0
2011-11-18,2011-11-21,Opinium,,,1963,37.0,36.0,,9.0,4.0,,,,,,,,7.0,,4.0,lab+1.0,1.0
2011-11-18,2011-11-20,Populus,The Times,,672,41.0,33.0,,13.0,3.0,,,,,,,,4.0,,7.0,lab+8.0,8.0
2011-11-18,2011-11-20,ICM Research,The Guardian,,1005,38.0,36.0,,14.0,4.0,,,,,,,,4.0,,4.0,lab+2.0,2.0
2011-11-17,2011-11-18,YouGov,The Sunday Times,,1700,40.0,36.0,,9.0,2.0,,,,,,,,7.0,,6.0,lab+4.0,4.0
2011-11-16,2011-11-17,YouGov,The Sun,,1741,40.0,34.0,,11.0,2.0,,,,,,,,7.0,,6.0,lab+6.0,6.0
2011-11-15,2011-11-16,YouGov,The Sun,,1684,41.0,36.0,,10.0,2.0,,,,,,,,6.0,,5.0,lab+5.0,5.0
2011-11-14,2011-11-15,YouGov,The Sun,,1682,42.0,36.0,,7.0,3.0,,,,,,,,5.0,,7.0,lab+6.0,6.0
2011-11-13,2011-11-14,YouGov,The Sun,,1780,40.0,37.0,,9.0,2.0,,,,,,,,6.0,,5.0,lab+3.0,3.0
2011-11-10,2011-11-11,YouGov,The Sunday Times,,1751,41.0,36.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+5.0,5.0
2011-11-09,2011-11-10,YouGov,The Sun,,1737,42.0,35.0,,8.0,2.0,,,,,,,,7.0,,6.0,lab+7.0,7.0
2011-11-08,2011-11-09,YouGov,The Sun,,1796,40.0,36.0,,10.0,2.0,,,,,,,,7.0,,5.0,lab+4.0,4.0
2011-11-07,2011-11-08,YouGov,The Sun,,1703,40.0,35.0,,10.0,3.0,,,,,,,,6.0,,6.0,lab+5.0,5.0
2011-11-06,2011-11-07,YouGov,The Sun,,1715,41.0,36.0,,9.0,1.0,,,,,,,,6.0,,6.0,lab+5.0,5.0
2011-11-04,2011-11-07,Opinium,,,1962,38.0,34.0,,10.0,3.0,,,,,,,,6.0,,8.0,lab+4.0,4.0
2011-11-03,2011-11-04,YouGov,Sunday Times,,1561,41.0,35.0,,9.0,2.0,,,,,,,,5.0,,7.0,lab+6.0,6.0
2011-11-02,2011-11-03,YouGov,The Sun,,1678,41.0,36.0,,8.0,2.0,,,,,,,,7.0,,5.0,lab+5.0,5.0
2011-11-01,2011-11-02,YouGov,The Sun,,1718,41.0,37.0,,8.0,2.0,,,,,,,,6.0,,5.0,lab+4.0,4.0
2011-10-31,2011-11-01,YouGov,The Sun,,1673,41.0,35.0,,9.0,2.0,,,,,,,,6.0,,7.0,lab+6.0,6.0
2011-10-30,2011-10-31,YouGov,The Sun,,1702,41.0,39.0,,8.0,2.0,,,,,,,,5.0,,6.0,lab+2.0,2.0
2011-10-27,2011-10-31,TNS,,,1261,37.0,36.0,,11.0,,,,,,,,,4.0,,12.0,lab+1.0,1.0
2011-10-28,2011-10-30,Savanta,The Independent,,1001,38.0,34.0,,14.0,5.0,,,,,,,,4.0,,6.0,lab+4.0,4.0
2011-10-27,2011-10-28,YouGov,Sunday Times,,1676,39.0,36.0,,8.0,2.0,,,,,,,,7.0,,6.0,lab+3.0,3.0
2011-10-26,2011-10-27,YouGov,The Sun,,1672,42.0,35.0,,9.0,3.0,,,,,,,,6.0,,5.0,lab+7.0,7.0
2011-10-25,2011-10-26,YouGov,The Sun,,1672,41.0,35.0,,10.0,3.0,,,,,,,,6.0,,6.0,lab+6.0,6.0
2011-10-24,2011-10-25,YouGov,The Sun,,1717,40.0,36.0,,9.0,2.0,,,,,,,,7.0,,6.0,lab+4.0,4.0
2011-10-23,2011-10-24,YouGov,The Sun,,1764,40.0,36.0,,9.0,2.0,,,,,,,,6.0,,6.0,lab+4.0,4.0
2011-10-22,2011-10-24,Ipsos,Reuters,,1002,38.0,34.0,,12.0,4.0,,,,,,,,4.0,,7.0,lab+4.0,4.0
2011-10-21,2011-10-24,Opinium,,,1957,39.0,33.0,,9.0,4.0,,,,,,,,8.0,,7.0,lab+6.0,6.0
2011-10-21,2011-10-23,Angus Reid Strategies,,,2003,41.0,33.0,,10.0,2.0,,,,,,,,7.0,,8.0,lab+8.0,8.0
2011-10-21,2011-10-23,ICM Research,The Guardian,,1003,39.0,35.0,,13.0,3.0,,,,,,,,3.0,,7.0,lab+4.0,4.0
2011-10-20,2011-10-21,YouGov,Sunday Times,,1727,38.0,36.0,,10.0,3.0,,,,,,,,6.0,,6.0,lab+2.0,2.0
2011-10-19,2011-10-20,YouGov,The Sun,,1675,41.0,36.0,,10.0,2.0,,,,,,,,6.0,,5.0,lab+5.0,5.0
2011-10-18,2011-10-19,YouGov,The Sun,,1739,41.0,35.0,,9.0,3.0,,,,,,,,6.0,,6.0,lab+6.0,6.0
2011-10-17,2011-10-18,YouGov,The Sun,,1638,42.0,38.0,,9.0,2.0,,,,,,,,4.0,,5.0,lab+4.0,4.0
2011-10-16,2011-10-17,YouGov,The Sun,,1629,40.0,37.0,,9.0,2.0,,,,,,,,6.0,,7.0,lab+3.0,3.0
2011-10-14,2011-10-16,Populus,The Times,,1511,41.0,33.0,,8.0,3.0,,,,,,,,5.0,,12.0,lab+8.0,8.0
2011-10-13,2011-10-14,YouGov,Sunday Times,,2464,42.0,39.0,,8.0,3.0,,,,,,,,5.0,,4.0,lab+3.0,3.0
2011-10-12,2011-10-13,Savanta,The Independent on Sunday,,2004,39.0,37.0,,10.0,3.0,,,,,,,,6.0,,6.0,lab+2.0,2.0
2011-10-12,2011-10-13,YouGov,The Sun,,2495,42.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
2011-10-11,2011-10-12,YouGov,The Sun,,2640,42.0,36.0,,9.0,2.0,,,,,,,,6.0,,6.0,lab+6.0,6.0
2011-10-10,2011-10-11,YouGov,The Sun,,2526,41.0,37.0,,8.0,3.0,,,,,,,,6.0,,5.0,lab+4.0,4.0
2011-10-09,2011-10-10,YouGov,The Sun,,2740,40.0,36.0,,11.0,2.0,,,,,,,,5.0,,6.0,lab+4.0,4.0
2011-10-07,2011-10-10,Opinium,,,1962,37.0,36.0,,8.0,5.0,,,,,,,,7.0,,8.0,lab+1.0,1.0
2011-10-07,2011-10-09,YouGov,Sunday Times,,2448,42.0,38.0,,9.0,2.0,,,,,,,,5.0,,4.0,lab+4.0,4.0
2011-10-05,2011-10-06,YouGov,The Sun,,2723,41.0,37.0,,10.0,2.0,,,,,,,,5.0,,4.0,lab+4.0,4.0
2011-10-04,2011-10-05,YouGov,The Sun,,2644,41.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+4.0,4.0
2011-10-03,2011-10-04,YouGov,The Sun,,2525,42.0,38.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+4.0,4.0
2011-10-02,2011-10-03,YouGov,The Sun,,2747,42.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
2011-09-27,2011-09-30,Opinium,,,1947,40.0,33.0,,9.0,4.0,,,,,,,,6.0,,8.0,lab+7.0,7.0
2011-09-29,2011-09-30,YouGov,Sunday Times,,2333,42.0,36.0,,10.0,3.0,,,,,,,,4.0,,5.0,lab+6.0,6.0
2011-09-28,2011-09-29,YouGov,The Sun,,2547,41.0,38.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+3.0,3.0
2011-09-27,2011-09-28,YouGov,The Sun,,2627,43.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-09-26,2011-09-27,YouGov,The Sun,,2754,43.0,37.0,,8.0,2.0,,,,,,,,5.0,,6.0,lab+6.0,6.0
2011-09-25,2011-09-26,YouGov,The Sun,,2500,41.0,39.0,,8.0,2.0,,,,,,,,5.0,,5.0,lab+2.0,2.0
2011-09-23,2011-09-25,Savanta,The Independent,,1000,36.0,37.0,,12.0,3.0,,,,,,,,4.0,,8.0,con+1.0,1.0
2011-09-22,2011-09-23,YouGov,Sunday Times,,2636,42.0,36.0,,11.0,2.0,,,,,,,,4.0,,5.0,lab+6.0,6.0
2011-09-21,2011-09-22,YouGov,The Sun,,2456,42.0,36.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-09-20,2011-09-21,YouGov,The Sun,,2601,41.0,35.0,,9.0,3.0,,,,,,,,5.0,,6.0,lab+6.0,6.0
2011-09-20,2011-09-21,ICM Research,The Guardian,,1007,38.0,37.0,,14.0,2.0,,,,,,,,3.0,,7.0,lab+1.0,1.0
2011-09-19,2011-09-20,YouGov,The Sun,,2468,41.0,36.0,,10.0,2.0,,,,,,,,5.0,,6.0,lab+5.0,5.0
2011-09-18,2011-09-19,YouGov,The Sun,,2611,42.0,36.0,,10.0,2.0,,,,,,,,4.0,,6.0,lab+6.0,6.0
2011-09-15,2011-09-16,YouGov,Sunday Times,,2474,42.0,36.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-09-14,2011-09-15,YouGov,The Sun,,2731,41.0,38.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+3.0,3.0
2011-09-13,2011-09-15,Opinium,,,1960,36.0,33.0,,9.0,4.0,,,,,,,,8.0,,9.0,lab+3.0,3.0
2011-09-13,2011-09-14,YouGov,The Sun,,2619,41.0,37.0,,10.0,2.0,,,,,,,,6.0,,6.0,lab+4.0,4.0
2011-09-12,2011-09-13,YouGov,The Sun,,2429,43.0,35.0,,10.0,3.0,,,,,,,,5.0,,4.0,lab+8.0,8.0
2011-09-11,2011-09-12,YouGov,The Sun,,2655,41.0,37.0,,10.0,2.0,,,,,,,,4.0,,6.0,lab+4.0,4.0
2011-09-10,2011-09-12,Ipsos,Reuters,,1008,37.0,35.0,,13.0,3.0,,,,,,,,3.0,,9.0,lab+2.0,2.0
2011-09-09,2011-09-11,Populus,The Times,,757,38.0,34.0,,12.0,3.0,,,,,,,,5.0,,9.0,lab+4.0,4.0
2011-09-08,2011-09-09,YouGov,Sunday Times,,2724,41.0,38.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+3.0,3.0
2011-09-07,2011-09-08,YouGov,The Sun,,2627,42.0,36.0,,10.0,3.0,,,,,,,,5.0,,6.0,lab+6.0,6.0
2011-09-06,2011-09-07,YouGov,The Sun,,2554,42.0,36.0,,9.0,3.0,,,,,,,,6.0,,6.0,lab+6.0,6.0
2011-09-05,2011-09-06,YouGov,The Sun,,2552,40.0,38.0,,9.0,3.0,,,,,,,,4.0,,6.0,lab+2.0,2.0
2011-09-04,2011-09-05,YouGov,The Sun,,2796,43.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-09-02,2011-09-05,Opinium,,,1952,37.0,36.0,,9.0,4.0,,,,,,,,7.0,,7.0,lab+1.0,1.0
2011-09-02,2011-09-04,Savanta,The Independent,,1000,38.0,37.0,,11.0,6.0,,,,,,,,2.0,,6.0,lab+1.0,1.0
2011-09-01,2011-09-02,YouGov,The Sunday Times,,2696,39.0,38.0,,10.0,3.0,,,,,,,,5.0,,4.0,lab+1.0,1.0
2011-09-01,2011-09-02,Angus Reid Strategies,,,2005,39.0,33.0,,11.0,2.0,,,,,,,,7.0,,8.0,lab+6.0,6.0
2011-08-31,2011-09-01,YouGov,The Sun,,2588,42.0,36.0,,10.0,3.0,,,,,,,,5.0,,4.0,lab+6.0,6.0
2011-08-30,2011-08-31,YouGov,The Sun,,2783,42.0,37.0,,10.0,2.0,,,,,,,,4.0,,5.0,lab+5.0,5.0
2011-08-29,2011-08-30,YouGov,The Sun,,2449,40.0,39.0,,10.0,2.0,,,,,,,,4.0,,6.0,lab+1.0,1.0
2011-08-25,2011-08-26,YouGov,The Sunday Times,,2657,41.0,38.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+3.0,3.0
2011-08-24,2011-08-25,YouGov,The Sun,,2530,42.0,37.0,,9.0,2.0,,,,,,,,4.0,,4.0,lab+5.0,5.0
2011-08-23,2011-08-24,YouGov,The Sun,,2709,43.0,36.0,,9.0,3.0,,,,,,,,4.0,,5.0,lab+7.0,7.0
2011-08-22,2011-08-23,YouGov,The Sun,,2585,44.0,37.0,,9.0,2.0,,,,,,,,4.0,,4.0,lab+7.0,7.0
2011-08-21,2011-08-22,YouGov,The Sun,,2619,44.0,35.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+9.0,9.0
2011-08-20,2011-08-22,Ipsos,Reuters,,476,40.0,34.0,,15.0,5.0,,,,,,,,3.0,,4.0,lab+6.0,6.0
2011-08-19,2011-08-21,ICM Research,The Guardian,,1004,36.0,37.0,,17.0,1.0,,,,,,,,2.0,,7.0,con+1.0,1.0
2011-08-18,2011-08-19,YouGov,Sunday Times,,2464,40.0,36.0,,11.0,2.0,,,,,,,,5.0,,6.0,lab+4.0,4.0
2011-08-16,2011-08-19,Opinium,,,1978,38.0,37.0,,9.0,4.0,,,,,,,,6.0,,7.0,lab+1.0,1.0
2011-08-17,2011-08-18,Savanta,The Independent on Sunday,,2028,40.0,38.0,,11.0,2.0,,,,,,,,5.0,,6.0,lab+2.0,2.0
2011-08-17,2011-08-18,YouGov,The Sun,,2608,44.0,36.0,,9.0,2.0,,,,,,,,5.0,,4.0,lab+8.0,8.0
2011-08-16,2011-08-17,YouGov,The Sun,,2783,44.0,35.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+9.0,9.0
2011-08-15,2011-08-16,YouGov,The Sun,,2665,42.0,36.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-08-14,2011-08-15,YouGov,The Sun,,2847,43.0,35.0,,9.0,2.0,,,,,,,,5.0,,4.0,lab+8.0,8.0
2011-08-11,2011-08-12,YouGov,Sunday Times,,2656,43.0,36.0,,9.0,1.0,,,,,,,,5.0,,5.0,lab+7.0,7.0
2011-08-10,2011-08-11,YouGov,The Sun,,2075,43.0,35.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+8.0,8.0
2011-08-09,2011-08-11,Opinium,,,1963,38.0,34.0,,9.0,4.0,,,,,,,,8.0,,7.0,lab+4.0,4.0
2011-08-09,2011-08-10,YouGov,The Sun,,2700,43.0,36.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+7.0,7.0
2011-08-08,2011-08-09,YouGov,The Sun,,2864,43.0,36.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+7.0,7.0
2011-08-07,2011-08-08,YouGov,The Sun,,2743,44.0,36.0,,9.0,2.0,,,,,,,,4.0,,6.0,lab+8.0,8.0
2011-08-04,2011-08-05,YouGov,Sunday Times,,2425,44.0,35.0,,9.0,2.0,,,,,,,,4.0,,5.0,lab+9.0,9.0
2011-08-03,2011-08-04,YouGov,The Sun,,2748,42.0,36.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-08-02,2011-08-03,YouGov,The Sun,,2657,43.0,35.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+8.0,8.0
2011-08-01,2011-08-02,YouGov,The Sun,,2776,45.0,36.0,,8.0,2.0,,,,,,,,4.0,,5.0,lab+9.0,9.0
2011-07-31,2011-08-01,YouGov,The Sun,,2820,42.0,35.0,,11.0,2.0,,,,,,,,5.0,,6.0,lab+7.0,7.0
2011-07-28,2011-07-29,YouGov,Sunday Times,,2529,44.0,35.0,,10.0,2.0,,,,,,,,4.0,,6.0,lab+9.0,9.0
2011-07-27,2011-07-28,YouGov,The Sun,,2699,42.0,36.0,,11.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-07-26,2011-07-27,YouGov,The Sun,,2733,43.0,36.0,,8.0,2.0,,,,,,,,5.0,,5.0,lab+7.0,7.0
2011-07-25,2011-07-26,YouGov,The Sun,,2615,44.0,35.0,,9.0,2.0,,,,,,,,5.0,,4.0,lab+9.0,9.0
2011-07-24,2011-07-25,YouGov,The Sun,,2783,41.0,37.0,,10.0,2.0,,,,,,,,4.0,,5.0,lab+4.0,4.0
2011-07-22,2011-07-24,Savanta,The Independent,,1002,40.0,34.0,,13.0,4.0,,,,,,,,4.0,,6.0,lab+6.0,6.0
2011-07-21,2011-07-22,YouGov,Sunday Times,,2749,43.0,35.0,,10.0,2.0,,,,,,,,5.0,,4.0,lab+8.0,8.0
2011-07-20,2011-07-21,YouGov,The Sun,,2684,44.0,36.0,,9.0,2.0,,,,,,,,5.0,,3.0,lab+8.0,8.0
2011-07-19,2011-07-20,Angus Reid Strategies,,,2002,41.0,34.0,,10.0,3.0,,,,,,,,6.0,,7.0,lab+7.0,7.0
2011-07-19,2011-07-20,YouGov,The Sun,,2853,43.0,35.0,,11.0,2.0,,,,,,,,4.0,,4.0,lab+8.0,8.0
2011-07-18,2011-07-19,YouGov,The Sun,,2696,43.0,36.0,,8.0,2.0,,,,,,,,6.0,,5.0,lab+7.0,7.0
2011-07-17,2011-07-18,YouGov,The Sun,,2810,42.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
2011-07-16,2011-07-18,Ipsos,Reuters,,1001,39.0,32.0,,11.0,5.0,,,,,,,,4.0,,9.0,lab+7.0,7.0
2011-07-15,2011-07-17,Populus,The Times,,800,39.0,34.0,,11.0,3.0,,,,,,,,3.0,,10.0,lab+5.0,5.0
2011-07-15,2011-07-17,ICM Research,The Guardian,,1003,36.0,37.0,,16.0,2.0,,,,,,,,3.0,,6.0,con+1.0,1.0
2011-07-14,2011-07-15,YouGov,Sunday Times,,2046,42.0,36.0,,11.0,2.0,,,,,,,,4.0,,5.0,lab+6.0,6.0
2011-07-13,2011-07-14,Savanta,The Independent on Sunday,,2009,40.0,36.0,,10.0,3.0,,,,,,,,5.0,,6.0,lab+4.0,4.0
2011-07-13,2011-07-14,YouGov,The Sun,,2577,43.0,36.0,,9.0,2.0,,,,,,,,4.0,,5.0,lab+7.0,7.0
2011-07-12,2011-07-13,YouGov,The Sun,,2578,43.0,35.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+8.0,8.0
2011-07-11,2011-07-12,YouGov,The Sun,,2655,42.0,37.0,,9.0,2.0,,,,,,,,4.0,,6.0,lab+5.0,5.0
2011-07-10,2011-07-11,YouGov,The Sun,,2571,43.0,35.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+8.0,8.0
2011-07-07,2011-07-08,YouGov,Sunday Times,,2741,44.0,35.0,,8.0,2.0,,,,,,,,5.0,,5.0,lab+9.0,9.0
2011-07-06,2011-07-07,YouGov,The Sun,,2759,43.0,37.0,,8.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-07-05,2011-07-06,YouGov,The Sun,,2839,43.0,35.0,,9.0,3.0,,,,,,,,5.0,,6.0,lab+8.0,8.0
2011-07-04,2011-07-05,YouGov,The Sun,,2738,43.0,35.0,,10.0,2.0,,,,,,,,5.0,,4.0,lab+8.0,8.0
2011-07-03,2011-07-04,YouGov,The Sun,,2864,43.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+6.0,6.0
2011-06-30,2011-07-01,YouGov,Sunday Times,,2785,42.0,36.0,,9.0,2.0,,,,,,,,5.0,,6.0,lab+6.0,6.0
2011-06-29,2011-06-30,YouGov,The Sun,,2707,42.0,37.0,,8.0,3.0,,,,,,,,5.0,,6.0,lab+5.0,5.0
2011-06-28,2011-06-29,YouGov,The Sun,,2699,41.0,37.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+4.0,4.0
2011-06-27,2011-06-28,YouGov,The Sun,,2573,43.0,36.0,,8.0,2.0,,,,,,,,6.0,,5.0,lab+7.0,7.0
2011-06-26,2011-06-27,YouGov,The Sun,,3007,42.0,37.0,,10.0,2.0,,,,,,,,4.0,,4.0,lab+5.0,5.0
2011-06-24,2011-06-26,Savanta,The Independent,,641,40.0,36.0,,11.0,4.0,,,,,,,,3.0,,6.0,lab+4.0,4.0
2011-06-23,2011-06-24,YouGov,Sunday Times,,2767,43.0,36.0,,9.0,2.0,,,,,,,,4.0,,6.0,lab+7.0,7.0
2011-06-22,2011-06-23,YouGov,The Sun,,2834,42.0,37.0,,9.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
2011-06-21,2011-06-22,YouGov,The Sun,,2774,42.0,36.0,,9.0,3.0,,,,,,,,5.0,,6.0,lab+6.0,6.0
2011-06-20,2011-06-21,YouGov,The Sun,,2732,42.0,37.0,,8.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
2011-06-19,2011-06-20,YouGov,The Sun,,2847,43.0,37.0,,9.0,2.0,,,,,,,,5.0,,4.0,lab+6.0,6.0
2011-06-17,2011-06-19,ICM Research,The Guardian,,1000,39.0,37.0,,12.0,3.0,,,,,,,,2.0,,7.0,lab+2.0,2.0
2011-06-16,2011-06-17,YouGov,Sunday Times,,2451,42.0,37.0,,10.0,2.0,,,,,,,,5.0,,5.0,lab+5.0,5.0
